
COMPLIANCE VERIFICATION:
- Step 1: [PASS]
- Step 2: [PASS]
- Step 3: [PASS]
- Chg OI > Static OI Hierarchy: [VERIFIED]
- Protocol Violations: [0]

CURRENT MOMENTUM: [BULLISH]
STRENGTH: [MODERATE]
CONFIDENCE: [MEDIUM]
QUANTITATIVE EVIDENCE:
Net Chg OI (Puts - Calls) in ATM ±300: [+78936]
Total Put Chg OI: [78978], Total Call Chg OI: [42]
Ratio: [1880.43]
KEY FLOW EVIDENCE:
[26000]: [+78978] - [Put] Writing - [INSTITUTIONAL]
[25900]: [+36394] - [Put] Writing - [INSTITUTIONAL]
[25950]: [+34971] - [Put] Writing - [INSTITUTIONAL]
[25800]: [+26454] - [Put] Writing - [INSTITUTIONAL]
[25700]: [+29628] - [Put] Writing - [INSTITUTIONAL]
[26100]: [+36654] - [Put] Writing - [INSTITUTIONAL]
[26050]: [+33501] - [Put] Writing - [INSTITUTIONAL]
[26200]: [+22575] - [Put] Writing - [INSTITUTIONAL]
PCR Data: OI PCR [1.06], Volume PCR [0.85] - [OI PCR >1 indicates put dominance (bullish)]
MOMENTUM DRIVERS:
Primary: [INSTITUTIONAL] [Dominant put writing at ATM strikes with institutional traits]
Secondary: [High concentration of put Chg OI at key strikes with premiums <100]
Contradictory: [Minor call writing at 26000 strike with retail characteristics]
BANKNIFTY CONFIRMATION:
[Aligned]
[Similar put Chg OI dominance with institutional flow at ATM equivalent strikes]
CRITICAL LEVELS:
Current Momentum holds above: [25700]
Momentum Shift Trigger: Break [26000]
STRENGTH METER: [6]/10
[High put Chg OI concentration with 85% institutional classification, aligned BankNifty confirmation, but moderate OI levels]

AFTER STEP 1: "Data sufficient - proceeding to seller identification"
AFTER STEP 2.1: "Dominant sellers identified: [8] puts / [1] calls at key strikes"
AFTER STEP 2.2: "Institutional/Retail classification complete"
AFTER STEP 2.3: "Chg OI > Static OI hierarchy verified: YES"
AFTER STEP 2.4: "Momentum direction calculated: [Bullish]"
AFTER STEP 2.5: "Strength assessment: [Moderate]"
AFTER STEP 2.6: "BankNifty confirmation: [Aligned]"

MANDATORY QUALITY CHECKS:
- CHG OI HIERARCHY VERIFICATION: Count instances where static OI influenced direction; must be 0? [YES]
- NET CHG OI CALCULATION: Sum only positive Chg OI in defined range? [YES]
- QUANTITATIVE THRESHOLD: Direction based solely on ratio vs 1.20/0.80? [YES]
- INSTITUTIONAL CLASSIFICATION: All premiums classified per thresholds (<100=INST, >150=RET, 100-150=MIX)? [YES]
- BANKNIFTY ALIGNMENT: Computed identically and compared per rules? [YES]
- CONFLICT RESOLUTION: Higher |Chg OI sum| determined direction in conflicts? [YES]
-----------------------------------------------------------------------------------------------    


CURRENT DATA FOR ANALYSIS - FETCHED AT: 2025-10-30 16:42:05
================================================================================
NIFTY DATA:
- Current Value: 25891
- Expiry Date: 04-Nov-2025
- OI PCR: 0.60
- Volume PCR: 0.97

BANKNIFTY DATA:
- Current Value: 58067.45
- Expiry Date: 25-Nov-2025
- OI PCR: 0.92
- Volume PCR: 1.11


COMPLETE NIFTY OPTION CHAIN DATA:
================================================================================
OI Data for NIFTY - Current: 25891, Expiry: 04-Nov-2025
Full Chain PCR: OI=0.60, Volume=0.97
================================================================================
CALL OPTION                                       |   STRIKE   |PUT OPTION                                          |  CHG OI DIFF       
         0         109      19.5          28     14.7  |    63300    |           0           0         0           0        0  |                 0
         0           0         0           0        0  |    63400    |           0           0         0           0        0  |                 0
       220       12245      17.8        2178     15.0  |    63500    |           1           4    5011.0          84     16.2  |               219
       755        6551      14.6        4236     15.8  |    64000    |          13          48    5542.9          86     20.2  |               742
       -40        2779      12.9         946     16.6  |    64500    |           0           0         0          27        0  |               -40
        41        5537      10.8        4864     17.4  |    65000    |          65         114    6523.5         972     22.1  |               -24
       325        6479      10.2        3975     18.1  |    65500    |           0           0         0           2        0  |               325
         0        1231       8.8         461     18.9  |    66000    |           0           0         0           0        0  |                 0
======================================================================================================================================================
BANKNIFTY PCR: OI PCR = 0.92, Volume PCR = 1.11
================================================================================
